elevation,soil_type,sepal_length,sepal_width,petal_length,petal_width,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
141.3,loamy,6.38,2.57,4.35,1.39,16.3966,6.0465,2.482490272,3.129496403,1.466666667,1.848920863,2.03,1.18,7.2,14.58,59.49,4.049271539,2.458963196,2.7117506
260.4,clay,6.37,3.14,4.06,1.26,20.0018,5.1156,2.02866242,3.222222222,1.568965517,2.492063492,2.31,1.88,8.23,14.36,52.01,4.472337197,2.261769219,3.909961686
188.7,sandy,5.5,1.97,4.96,1.01,10.835,5.0096,2.791878173,4.910891089,1.108870968,1.95049505,0.54,0.96,6.72,14.22,55.14,3.291656118,2.238213573,2.162847333
275.4,clay,6.1,3.36,3.37,1.12,20.496,3.7744,1.81547619,3.008928571,1.810089021,3,2.73,2.24,7.25,15.45,71.41,4.527250821,1.942781511,5.430267062
281.5,clay,5.61,3.1,3.48,1.67,17.391,5.8116,1.809677419,2.083832335,1.612068966,1.856287425,2.13,1.43,8.66,17.86,56.87,4.170251791,2.410726032,2.992463349
52.3,clay,6.18,2.84,5.6,1.81,17.5512,10.136,2.176056338,3.093922652,1.103571429,1.569060773,0.58,1.03,10.6,14.39,71.52,4.189415234,3.183708529,1.731570639
68.9,loamy,6.12,2.41,3.37,1.13,14.7492,3.8081,2.539419087,2.982300885,1.816023739,2.132743363,2.75,1.28,8.48,15.34,52.54,3.840468721,1.951435369,3.873112576
112.6,clay,6.08,2.83,4.25,1.39,17.2064,5.9075,2.148409894,3.057553957,1.430588235,2.035971223,1.83,1.44,7.08,16.45,53.68,4.148059787,2.430534921,2.912636479
217.3,clay,5.33,3.53,4.24,1.5,18.8149,6.36,1.509915014,2.826666667,1.257075472,2.353333333,1.09,2.03,7.63,16.11,57.95,4.337614552,2.521904043,2.95831761
272.1,clay,6.23,3.24,4.19,1.46,20.1852,6.1174,1.922839506,2.869863014,1.486873508,2.219178082,2.04,1.78,8.03,13.77,59.62,4.492794231,2.473337826,3.299637101
165,sandy,5.63,2.57,4.66,1.19,14.4691,5.5454,2.190661479,3.915966387,1.208154506,2.159663866,0.97,1.38,7.65,15.19,65.54,3.80382702,2.3548673,2.609207632
201.7,clay,5.9,2.98,3.78,1.5,17.582,5.67,1.979865772,2.52,1.560846561,1.986666667,2.12,1.48,8.9,16.1,62.7,4.193089553,2.38117618,3.100881834
97.1,loamy,5.99,2.87,4.58,0.92,17.1913,4.2136,2.087108014,4.97826087,1.307860262,3.119565217,1.41,1.95,8.22,12.74,57.5,4.14623926,2.052705532,4.079955383
251.2,clay,6.52,2.83,4.33,1.3,18.4516,5.629,2.303886926,3.330769231,1.505773672,2.176923077,2.19,1.53,8.91,17.53,59.2,4.295532563,2.372551369,3.277953455
291.8,clay,5.52,3.52,4.54,1.46,19.4304,6.6284,1.568181818,3.109589041,1.215859031,2.410958904,0.98,2.06,7.69,17.86,58.09,4.40799274,2.574567925,2.931386157
117.1,sandy,6.87,2.17,4.09,1.28,14.9079,5.2352,3.165898618,3.1953125,1.679706601,1.6953125,2.78,0.89,9.33,13.55,54.51,3.86107498,2.288055943,2.847627598
173.7,clay,6,3.04,4.81,1.3,18.24,6.253,1.973684211,3.7,1.247401247,2.338461538,1.19,1.74,7.83,15.39,54.67,4.270831301,2.500599928,2.91699984
71.5,loamy,6.78,2.28,4.37,1.45,15.4584,6.3365,2.973684211,3.013793103,1.551487414,1.572413793,2.41,0.83,7.03,16.28,66.17,3.931717182,2.517240553,2.43958021
189.8,clay,6.33,3.23,4.99,1.06,20.4459,5.2894,1.959752322,4.70754717,1.268537074,3.047169811,1.34,2.17,10.18,13.91,49.03,4.521714277,2.299869562,3.865447877
175.7,loamy,5.39,2.8,3.6,1.19,15.092,4.284,1.925,3.025210084,1.497222222,2.352941176,1.79,1.61,6.18,15.96,69.7,3.884842339,2.069782597,3.522875817
86.1,sandy,6.95,2.71,4.24,1.18,18.8345,5.0032,2.564575646,3.593220339,1.639150943,2.296610169,2.71,1.53,7.26,15.33,57.94,4.33987327,2.236783405,3.764490726
160.5,clay,5,2.79,3.93,1.31,13.95,5.1483,1.792114695,3,1.272264631,2.129770992,1.07,1.48,7.37,12.06,55.36,3.734969879,2.268986558,2.709632306
133.5,sandy,5.65,2.15,5.24,1.47,12.1475,7.7028,2.627906977,3.56462585,1.078244275,1.462585034,0.41,0.68,10.51,15.92,64.44,3.485326384,2.775391864,1.577023939
180.5,clay,5.53,3.27,4.47,1.6,18.0831,7.152,1.691131498,2.79375,1.237136465,2.04375,1.06,1.67,9.81,12.8,68.91,4.252422839,2.674322344,2.528397651
196.4,loamy,6.19,2.81,4.1,1.41,17.3939,5.781,2.202846975,2.907801418,1.509756098,1.992907801,2.09,1.4,9.49,16.88,66.71,4.170599477,2.40437102,3.008804705
52.1,sandy,6.25,2.33,4.29,1.09,14.5625,4.6761,2.682403433,3.935779817,1.456876457,2.137614679,1.96,1.24,7.67,13.66,63.01,3.816084381,2.16242919,3.1142405
240.3,clay,6.22,3.08,4.39,1.97,19.1576,8.6483,2.019480519,2.228426396,1.416856492,1.563451777,1.83,1.11,10.43,14.68,66.52,4.37693957,2.940799211,2.2151868
228.3,loamy,6.41,2.87,4.46,1.24,18.3967,5.5304,2.233449477,3.596774194,1.437219731,2.314516129,1.95,1.63,8.37,17.74,49.7,4.289137442,2.35168025,3.326468248
141.6,sandy,5.44,2.12,4.53,1.26,11.5328,5.7078,2.566037736,3.595238095,1.200883002,1.682539683,0.91,0.86,8.98,15.99,56.87,3.395997644,2.389100249,2.020533305
63.2,clay,7.17,3.97,3.94,1.48,28.4649,5.8312,1.80604534,2.662162162,1.819796954,2.682432432,3.23,2.49,8.18,12.84,54.53,5.335250697,2.414787775,4.881482371
238.7,sandy,5,2.29,4.57,1.21,11.45,5.5297,2.183406114,3.776859504,1.094091904,1.892561983,0.43,1.08,7.95,12.97,67.35,3.383784863,2.351531416,2.070636743
288.8,clay,5.8,2.83,3.85,1.23,16.414,4.7355,2.049469965,3.130081301,1.506493506,2.300813008,1.95,1.6,7.75,13.8,57.7,4.051419504,2.176120401,3.466159856
110,loamy,5.73,2.99,3.63,1.51,17.1327,5.4813,1.91638796,2.40397351,1.578512397,1.98013245,2.1,1.48,7.79,15.79,65.07,4.139166583,2.341217632,3.12566362
130.9,loamy,4.94,2.69,5.52,1.15,13.2886,6.348,1.836431227,4.8,0.894927536,2.339130435,-0.58,1.54,8.61,15.72,63.22,3.645353206,2.519523765,2.093352237
96,sandy,5.59,2.54,5.09,1.44,14.1986,7.3296,2.200787402,3.534722222,1.098231827,1.763888889,0.5,1.1,8.37,13.31,54.83,3.768102971,2.707323401,1.937158917
194.2,sandy,7.2,1.96,4.03,1.05,14.112,4.2315,3.673469388,3.838095238,1.786600496,1.866666667,3.17,0.91,7.97,12.67,56.48,3.756594202,2.05706101,3.334987593
88.7,clay,7,3.06,4.86,1.6,21.42,7.776,2.287581699,3.0375,1.440329218,1.9125,2.14,1.46,9.51,15.56,67.76,4.628174586,2.788548009,2.75462963
139,loamy,6.39,2.64,4.28,1.04,16.8696,4.4512,2.420454545,4.115384615,1.492990654,2.538461538,2.11,1.6,5.03,14.64,55.35,4.107261862,2.109786719,3.789899353
224.3,clay,6.05,3.13,4.45,1.44,18.9365,6.408,1.932907348,3.090277778,1.359550562,2.173611111,1.6,1.69,8.51,19.31,60.75,4.351608898,2.531402773,2.955134207
190,loamy,4.95,3.19,4.79,1.31,15.7905,6.2749,1.551724138,3.65648855,1.033402923,2.435114504,0.16,1.88,8.72,15.07,55.3,3.973726211,2.50497505,2.516454445
146.6,sandy,5.97,2.76,4.1,1.09,16.4772,4.469,2.163043478,3.76146789,1.456097561,2.532110092,1.87,1.67,9.15,18.63,58.12,4.059211746,2.114000946,3.686999329
155.1,clay,6.41,3.12,3.27,2.06,19.9992,6.7362,2.054487179,1.587378641,1.960244648,1.514563107,3.14,1.06,7.94,12.66,59.72,4.472046511,2.595419041,2.968914225
190.5,clay,6.08,3.21,4.23,1.42,19.5168,6.0066,1.894080997,2.978873239,1.437352246,2.26056338,1.85,1.79,8.21,11.85,55.3,4.417782249,2.450836592,3.249225852
51.5,loamy,6.13,2.72,4.86,1.32,16.6736,6.4152,2.253676471,3.681818182,1.261316872,2.060606061,1.27,1.4,8.99,12.76,54.24,4.083331973,2.53282451,2.599077192
69.6,loamy,6.6,1.9,4.55,1.64,12.54,7.462,3.473684211,2.774390244,1.450549451,1.158536585,2.05,0.26,9.49,17.38,61.72,3.541186242,2.731666158,1.680514607
270.3,loamy,5.85,2.62,4.33,1.32,15.327,5.7156,2.232824427,3.28030303,1.351039261,1.984848485,1.52,1.3,7.7,18.51,54.93,3.914971264,2.390732105,2.68160823
69.5,sandy,5.85,2.44,5.1,1.23,14.274,6.273,2.397540984,4.146341463,1.147058824,1.983739837,0.75,1.21,8.27,13.44,55.14,3.778094758,2.504595776,2.275466284
226.7,clay,5.55,3.33,3.94,1.17,18.4815,4.6098,1.666666667,3.367521368,1.408629442,2.846153846,1.61,2.16,9.68,14.08,54.37,4.299011514,2.14704448,4.009176103
280,loamy,6.24,2.9,4.39,1.24,18.096,5.4436,2.151724138,3.540322581,1.421412301,2.338709677,1.85,1.66,5.88,12.66,59.53,4.253939351,2.333152374,3.324270703
117.7,sandy,6.82,2.57,4.26,1.12,17.5274,4.7712,2.653696498,3.803571429,1.600938967,2.294642857,2.56,1.45,7.31,11.38,65.66,4.186573778,2.184307671,3.673583166
142.6,loamy,6.55,3.14,5.21,1.55,20.567,8.0755,2.085987261,3.361290323,1.257197697,2.025806452,1.34,1.59,9.47,16.44,69.04,4.535085446,2.841742423,2.546839205
192.2,clay,5.77,2.79,4.28,1.27,16.0983,5.4356,2.068100358,3.37007874,1.348130841,2.196850394,1.49,1.52,9.09,15.45,55.64,4.012268685,2.331437325,2.961641769
270.4,loamy,5.56,2.73,3.99,1.34,15.1788,5.3466,2.036630037,2.97761194,1.393483709,2.037313433,1.57,1.39,8.52,15.02,72.9,3.895997947,2.31227161,2.838963079
285.5,clay,5.83,2.72,3.32,1.38,15.8576,4.5816,2.143382353,2.405797101,1.756024096,1.971014493,2.51,1.34,7.55,12.2,53.97,3.982160218,2.140467239,3.461148944
234.9,sandy,5.11,2.1,4.4,1.22,10.731,5.368,2.433333333,3.606557377,1.161363636,1.721311475,0.71,0.88,7.12,18.28,66.5,3.275820508,2.316894473,1.999068554
71.7,sandy,6.78,2.39,4.11,0.92,16.2042,3.7812,2.836820084,4.467391304,1.649635036,2.597826087,2.67,1.47,7.41,13.99,55.67,4.025444075,1.944530792,4.285464932
217.3,loamy,6.15,2.36,4.13,0.96,14.514,3.9648,2.605932203,4.302083333,1.489104116,2.458333333,2.02,1.4,9.55,16.07,54.77,3.809724399,1.991180554,3.660714286
152.6,clay,6.54,2.66,4.21,1.44,17.3964,6.0624,2.458646617,2.923611111,1.553444181,1.847222222,2.33,1.22,7.37,12.09,55.53,4.170899184,2.462194143,2.869556611
167.7,clay,6.79,3.45,2.84,1.45,23.4255,4.118,1.968115942,1.95862069,2.39084507,2.379310345,3.95,2,8.1,14.62,59.69,4.839989669,2.029285589,5.688562409
62.3,clay,6.79,2.76,4.57,1.31,18.7404,5.9867,2.460144928,3.488549618,1.485776805,2.106870229,2.22,1.45,7.25,15.58,63.48,4.329018364,2.446773386,3.130338918
97.8,loamy,6.93,3.62,4.79,1.44,25.0866,6.8976,1.914364641,3.326388889,1.446764092,2.513888889,2.14,2.18,8.84,15.65,64.02,5.008652513,2.626328235,3.637004175
247.6,clay,5.84,2.49,4.31,1.29,14.5416,5.5599,2.345381526,3.341085271,1.354988399,1.930232558,1.53,1.2,7.46,15.31,54.34,3.813344988,2.35794402,2.615442724
163.5,clay,5.59,3.11,3.84,1.32,17.3849,5.0688,1.797427653,2.909090909,1.455729167,2.356060606,1.75,1.79,7.9,15.99,54.06,4.169520356,2.251399565,3.429786143
125.4,clay,6.23,3.03,3.93,1.53,18.8769,6.0129,2.056105611,2.568627451,1.58524173,1.980392157,2.3,1.5,6.32,12.74,54.5,4.344755459,2.45212153,3.139400289
146,clay,6.76,2.83,4.19,1.41,19.1308,5.9079,2.38869258,2.971631206,1.613365155,2.007092199,2.57,1.42,6.39,15.39,59.33,4.373876999,2.430617206,3.238172616
263.6,loamy,5.18,2.54,3.9,1.24,13.1572,4.836,2.039370079,3.14516129,1.328205128,2.048387097,1.28,1.3,8.01,15.23,58.74,3.627285486,2.199090721,2.720678246
237.2,loamy,6,2.81,3.8,1.37,16.86,5.206,2.135231317,2.773722628,1.578947368,2.051094891,2.2,1.44,6.67,15.46,54.3,4.106093034,2.281666058,3.23857088
118.1,clay,6.51,3.01,5.14,1.49,19.5951,7.6586,2.162790698,3.44966443,1.266536965,2.020134228,1.37,1.52,10.11,15.14,61.62,4.426635291,2.767417569,2.558574674
79.4,clay,5.03,2.97,4.53,1.18,14.9391,5.3454,1.693602694,3.838983051,1.110375276,2.516949153,0.5,1.79,5.94,12.45,73.58,3.865113194,2.312012111,2.79475811
113,sandy,6.78,2.58,5.15,1.13,17.4924,5.8195,2.627906977,4.557522124,1.316504854,2.283185841,1.63,1.45,7.2,12.36,56.97,4.18239166,2.412363986,3.005825243
280.2,sandy,5.55,2.26,4.33,1.07,12.543,4.6331,2.455752212,4.046728972,1.281755196,2.112149533,1.22,1.19,8.02,10.57,57.4,3.541609803,2.152463705,2.707258639
195.4,clay,5.84,3,4.45,1.74,17.52,7.743,1.946666667,2.557471264,1.312359551,1.724137931,1.39,1.26,7.63,16.64,63.36,4.185689907,2.78262466,2.26268888
183.4,clay,5.13,2.29,4.06,1.52,11.7477,6.1712,2.240174672,2.671052632,1.263546798,1.506578947,1.07,0.77,6.9,16.66,56.65,3.427491794,2.484190009,1.903633005
199.1,sandy,5.67,2.34,3.86,0.88,13.2678,3.3968,2.423076923,4.386363636,1.468911917,2.659090909,1.81,1.46,7.04,16.69,64.01,3.642499142,1.843040965,3.905970325
141.5,sandy,6.46,2.51,4.16,1.32,16.2146,5.4912,2.573705179,3.151515152,1.552884615,1.901515152,2.3,1.19,7.01,15.61,55.69,4.026735651,2.343330963,2.952833625
251.8,clay,6.47,3.16,4.61,1.19,20.4452,5.4859,2.047468354,3.87394958,1.403470716,2.655462185,1.86,1.97,7.71,10.73,70.99,4.521636872,2.342199821,3.726863413
180.8,loamy,5.11,2.98,4.65,1.14,15.2278,5.301,1.714765101,4.078947368,1.098924731,2.614035088,0.46,1.84,9.95,12.95,62.07,3.902281384,2.302390063,2.872627806
79.2,loamy,5.8,3.18,4.74,1.13,18.444,5.3562,1.823899371,4.194690265,1.223628692,2.814159292,1.06,2.05,8.08,15.34,56.28,4.294647832,2.31434656,3.443486054
82.3,clay,5.8,3.2,4.03,1.79,18.56,7.2137,1.8125,2.251396648,1.439205955,1.787709497,1.77,1.41,9.18,15.27,56.47,4.308131846,2.685833204,2.572882155
184.2,clay,5.6,3.02,4.11,1.58,16.912,6.4938,1.854304636,2.601265823,1.362530414,1.911392405,1.49,1.44,8.51,14.55,56.92,4.112420212,2.548293547,2.604330284
284.1,sandy,6.32,2.3,4.38,1.04,14.536,4.5552,2.747826087,4.211538462,1.442922374,2.211538462,1.94,1.26,9.11,15.74,68.24,3.812610654,2.134291452,3.191078328
127.1,sandy,4.91,2.32,4.12,0.78,11.3912,3.2136,2.11637931,5.282051282,1.191747573,2.974358974,0.79,1.54,5.2,15.02,52.39,3.375085184,1.792651667,3.544685088
267.4,loamy,5.85,2.65,5.17,1.4,15.5025,7.238,2.20754717,3.692857143,1.131528046,1.892857143,0.68,1.25,7.7,15.24,55.99,3.937321425,2.690353137,2.141820945
241,clay,5.26,3.42,4.36,1.57,17.9892,6.8452,1.538011696,2.777070064,1.206422018,2.178343949,0.9,1.85,9.31,13.72,56.63,4.241367704,2.616333312,2.628002104
112,sandy,6.57,2.35,4.79,1.2,15.4395,5.748,2.795744681,3.991666667,1.371607516,1.958333333,1.78,1.15,7.43,16.96,59.91,3.929312917,2.397498697,2.686064718
59.1,loamy,6.2,2.62,5.12,1.49,16.244,7.6288,2.366412214,3.436241611,1.2109375,1.758389262,1.08,1.13,9.76,14.14,58.37,4.030384597,2.76202824,2.129299497
75.5,loamy,5.54,2.25,4.6,1.58,12.465,7.268,2.462222222,2.911392405,1.204347826,1.424050633,0.94,0.67,9.48,12.34,51.05,3.530580689,2.695922848,1.715052284
232.1,loamy,5.95,2.83,4.2,1.24,16.8385,5.208,2.102473498,3.387096774,1.416666667,2.282258065,1.75,1.59,7.53,13.46,57.6,4.103474138,2.282104292,3.233198925
99.9,sandy,5.41,2.26,4.35,1.38,12.2266,6.003,2.39380531,3.152173913,1.243678161,1.637681159,1.06,0.88,7.5,14.3,59.4,3.496655545,2.450102039,2.036748293
142.8,sandy,6.17,2.74,4.29,0.76,16.9058,3.2604,2.251824818,5.644736842,1.438228438,3.605263158,1.88,1.98,6.99,16.99,56.23,4.111666329,1.805657775,5.185192001
175.4,clay,5.27,2.94,4.19,1.5,15.4938,6.285,1.792517007,2.793333333,1.257756563,1.96,1.08,1.44,7.37,14.92,64.12,3.936216457,2.506990227,2.465202864
231.4,clay,6.58,3.36,3.96,1.35,22.1088,5.346,1.958333333,2.933333333,1.661616162,2.488888889,2.62,2.01,6.77,14.63,65.52,4.701999575,2.312141864,4.135578002
78.3,loamy,6.57,3.23,4.16,1.38,21.2211,5.7408,2.034055728,3.014492754,1.579326923,2.34057971,2.41,1.85,8.43,12.5,59.53,4.606636517,2.395996661,3.696540552
151.6,loamy,5.49,2.42,4.8,1.05,13.2858,5.04,2.268595041,4.571428571,1.14375,2.304761905,0.69,1.37,6.54,16.57,61.38,3.644969136,2.244994432,2.636071429
171.3,sandy,6.29,2.33,4.12,1.16,14.6557,4.7792,2.699570815,3.551724138,1.526699029,2.00862069,2.17,1.17,8.6,13.7,47.03,3.828276375,2.186138148,3.066559257
185.2,sandy,5.44,2.99,4.12,1.17,16.2656,4.8204,1.819397993,3.521367521,1.32038835,2.555555556,1.32,1.82,8.63,14.8,57.47,4.033063352,2.195540936,3.374325782
254.6,clay,6.93,3.08,3.28,1.43,21.3444,4.6904,2.25,2.293706294,2.112804878,2.153846154,3.65,1.65,6.34,17.96,66.03,4.62,2.165733132,4.55065666
92.9,clay,6.17,3.42,4.53,1.38,21.1014,6.2514,1.804093567,3.282608696,1.362030905,2.47826087,1.64,2.04,9.55,16.02,57.46,4.593626019,2.500279984,3.375467895
252,clay,5.14,2.91,3.29,1.7,14.9574,5.593,1.766323024,1.935294118,1.56231003,1.711764706,1.85,1.21,8.51,11.74,55.58,3.8674798,2.364952431,2.67430717
223.2,sandy,5.15,2.61,4.23,1.29,13.4415,5.4567,1.973180077,3.279069767,1.21749409,2.023255814,0.92,1.32,8.75,11.46,73.67,3.66626513,2.335958048,2.463301996
189,loamy,6.06,2.62,5.1,1.03,15.8772,5.253,2.312977099,4.951456311,1.188235294,2.54368932,0.96,1.59,7.24,14.87,70.91,3.984620434,2.291942408,3.022501428
224.9,clay,5.58,3.31,4.54,1.47,18.4698,6.6738,1.685800604,3.088435374,1.22907489,2.25170068,1.04,1.84,8.62,12.57,62.81,4.297650521,2.583369892,2.767508766
153,clay,6.3,2.71,5.17,1.51,17.073,7.8067,2.324723247,3.42384106,1.218568665,1.794701987,1.13,1.2,9.13,16.3,66.83,4.131948693,2.794047244,2.186967605
84.6,sandy,6.99,2.48,3.95,1.16,17.3352,4.582,2.818548387,3.405172414,1.769620253,2.137931034,3.04,1.32,7.9,15.08,46.64,4.163556172,2.140560674,3.783326058
216.4,clay,5.24,3.21,4.26,1.49,16.8204,6.3474,1.632398754,2.859060403,1.230046948,2.154362416,0.98,1.72,10,15.33,55.27,4.101268097,2.519404692,2.649966916
181.2,loamy,5.61,2.87,4.63,1.19,16.1007,5.5097,1.954703833,3.890756303,1.211663067,2.411764706,0.98,1.68,8.04,13.59,57.18,4.012567756,2.347275016,2.92224622
209.8,sandy,6.94,2.37,4.06,1.21,16.4478,4.9126,2.928270042,3.355371901,1.709359606,1.958677686,2.88,1.16,9.14,18.48,58.58,4.055588737,2.216438585,3.348084517
134.5,clay,6.72,2.94,4.26,1.32,19.7568,5.6232,2.285714286,3.227272727,1.577464789,2.227272727,2.46,1.62,8.29,20.69,57.06,4.444862203,2.371328741,3.513444302
276.7,clay,6.49,2.77,3.9,1.65,17.9773,6.435,2.342960289,2.363636364,1.664102564,1.678787879,2.59,1.12,8.59,14.44,44.7,4.239964622,2.536730179,2.793675214
196.8,sandy,5.56,2.51,3.19,1.16,13.9556,3.7004,2.215139442,2.75,1.742946708,2.163793103,2.37,1.35,6.33,15.71,62.32,3.735719476,1.923642378,3.771376067
71.4,sandy,5.63,2.57,3.57,1.28,14.4691,4.5696,2.190661479,2.7890625,1.577030812,2.0078125,2.06,1.29,8.37,15.19,63.26,3.80382702,2.137662275,3.166382178
162.5,clay,5.7,3.38,4.18,1.23,19.266,5.1414,1.686390533,3.398373984,1.363636364,2.74796748,1.52,2.15,7.27,14.48,69.61,4.389305184,2.267465545,3.747228381
239.1,loamy,6.83,2.22,4.04,1.29,15.1626,5.2116,3.076576577,3.131782946,1.690594059,1.720930233,2.79,0.93,7.15,13.34,55.27,3.893918335,2.282892902,2.909394428
248.5,sandy,5.39,1.95,5.15,1.14,10.5105,5.871,2.764102564,4.51754386,1.046601942,1.710526316,0.24,0.81,9.74,12.83,54.78,3.24199013,2.423014651,1.790240164
173.6,loamy,5.72,3.18,4.03,1.37,18.1896,5.5211,1.798742138,2.941605839,1.419354839,2.321167883,1.69,1.81,7.79,12.73,43.92,4.264926729,2.349702109,3.294560866
273.7,clay,5.24,3.13,3.42,1.35,16.4012,4.617,1.674121406,2.533333333,1.532163743,2.318518519,1.82,1.78,7,15.81,58.24,4.049839503,2.14872055,3.552350011
116.9,loamy,4.93,2.78,4.79,1.16,13.7054,5.5564,1.773381295,4.129310345,1.029227557,2.396551724,0.14,1.62,7.64,13.96,65.41,3.702080496,2.357201731,2.466597077
152.6,clay,6.49,2.69,4.38,1.39,17.4581,6.0882,2.412639405,3.151079137,1.48173516,1.935251799,2.11,1.3,6.7,9.84,56.33,4.178289124,2.46742781,2.867530633
274.6,clay,5.08,3.22,4.74,1.81,16.3576,8.5794,1.577639752,2.61878453,1.071729958,1.779005525,0.34,1.41,9.43,15.89,72.86,4.044452991,2.929061283,1.906613516
274.1,clay,6.06,2.95,3.92,1.39,17.877,5.4488,2.054237288,2.820143885,1.545918367,2.122302158,2.14,1.56,7.3,14.92,58.46,4.22812015,2.33426648,3.280905888
221.4,clay,5.34,2.75,3.91,1.52,14.685,5.9432,1.941818182,2.572368421,1.3657289,1.809210526,1.43,1.23,8.53,17.69,60.88,3.832101251,2.437867921,2.470891102
264.7,loamy,6.18,2.86,4.53,1.1,17.6748,4.983,2.160839161,4.118181818,1.364238411,2.6,1.65,1.76,9.36,15.75,51.82,4.204140816,2.232263425,3.547019868
72.2,clay,6.96,2.74,3.68,1.23,19.0704,4.5264,2.540145985,2.991869919,1.891304348,2.227642276,3.28,1.51,7.5,12.04,61.72,4.366966911,2.127533784,4.213149523
266.2,clay,6.22,2.96,4.09,1.47,18.4112,6.0123,2.101351351,2.782312925,1.520782396,2.013605442,2.13,1.49,8.53,10.54,48.12,4.290827426,2.451999184,3.062255709
130.2,loamy,7.24,3.22,4.28,1.58,23.3128,6.7624,2.248447205,2.708860759,1.691588785,2.037974684,2.96,1.64,6.97,13.56,64.16,4.828333046,2.600461498,3.447415119
94.6,sandy,5.9,2.52,4.87,1.09,14.868,5.3083,2.341269841,4.467889908,1.211498973,2.311926606,1.03,1.43,10.45,13.75,64.35,3.855904563,2.303974826,2.800896709
109.8,loamy,6.71,2.34,4.78,1.66,15.7014,7.9348,2.867521368,2.879518072,1.40376569,1.409638554,1.93,0.68,8.94,16.89,68.16,3.962499211,2.816877704,1.978802238
154.5,loamy,5.65,2.9,4.73,1.09,16.385,5.1557,1.948275862,4.339449541,1.194503171,2.660550459,0.92,1.81,7.81,14.98,53.88,4.04783893,2.270616656,3.17803596
112.8,loamy,6.66,2.66,5.23,1.84,17.7156,9.6232,2.503759398,2.842391304,1.273422562,1.445652174,1.43,0.82,7.23,17.27,60.96,4.208990378,3.102128302,1.840926095
130.1,clay,6.16,3.7,4.85,1.6,22.792,7.76,1.664864865,3.03125,1.270103093,2.3125,1.31,2.1,7.89,12.35,63.38,4.774096773,2.785677655,2.937113402
83.7,clay,6.72,3.18,4.6,1.53,21.3696,7.038,2.113207547,3.006535948,1.460869565,2.078431373,2.12,1.65,7.66,16.93,62.65,4.622726468,2.652922916,3.036317136
124,clay,5.95,2.71,5.06,1.4,16.1245,7.084,2.195571956,3.614285714,1.175889328,1.935714286,0.89,1.31,9.95,16.44,54.81,4.015532343,2.661578479,2.276185771
193.1,sandy,6.03,2.77,4.31,1.08,16.7031,4.6548,2.176895307,3.990740741,1.399071926,2.564814815,1.72,1.69,6.77,10.96,45.65,4.086942623,2.157498552,3.588360402
160.5,clay,5.35,2.97,4.19,1.63,15.8895,6.8297,1.801346801,2.570552147,1.276849642,1.82208589,1.16,1.34,8.13,17.65,62.08,3.986163569,2.613369473,2.326529716
136.7,sandy,6.12,2.31,4.84,1.22,14.1372,5.9048,2.649350649,3.967213115,1.26446281,1.893442623,1.28,1.09,7.98,15.19,59.09,3.759946808,2.429979424,2.394187779
236.6,clay,6.3,3.22,3.46,1.32,20.286,4.5672,1.956521739,2.621212121,1.820809249,2.439393939,2.84,1.9,7.88,15.78,56.6,4.503998224,2.13710084,4.441671046
273.4,loamy,5.9,2.61,4.49,1.31,15.399,5.8819,2.260536398,3.427480916,1.31403118,1.992366412,1.41,1.3,7.89,13.27,64.58,3.92415596,2.425262872,2.618031588
239.2,clay,6.12,2.87,4.46,1.53,17.5644,6.8238,2.132404181,2.91503268,1.372197309,1.875816993,1.66,1.34,7.88,17.55,59.73,4.190990336,2.612240418,2.573991031
133,sandy,5.94,2.12,3.52,1.28,12.5928,4.5056,2.801886792,2.75,1.6875,1.65625,2.42,0.84,8.87,12.63,52.08,3.54863354,2.122639866,2.794921875
236.1,sandy,6.33,2.49,4.49,1.04,15.7617,4.6696,2.542168675,4.317307692,1.409799555,2.394230769,1.84,1.45,8.61,16.66,48.41,3.970100754,2.160925728,3.375385472
88,clay,6.86,3.18,4.78,1.16,21.8148,5.5448,2.157232704,4.120689655,1.435146444,2.74137931,2.08,2.02,8.42,16.64,53.23,4.670631649,2.354739901,3.934280768
82.6,loamy,5.45,3.04,4.24,1.24,16.568,5.2576,1.792763158,3.419354839,1.285377358,2.451612903,1.21,1.8,4.97,13.05,74.36,4.070380818,2.292945704,3.151247718
136.4,clay,5.49,3.5,3.97,1.21,19.215,4.8037,1.568571429,3.280991736,1.382871537,2.892561983,1.52,2.29,8.3,18.97,64.34,4.383491759,2.191734473,4.000041635
251.9,clay,5.61,2.47,3.75,1.67,13.8567,6.2625,2.271255061,2.245508982,1.496,1.479041916,1.86,0.8,6.34,15.46,61.13,3.722458865,2.502498751,2.212646707
111.6,clay,6.17,2.91,3.97,1.75,17.9547,6.9475,2.120274914,2.268571429,1.554156171,1.662857143,2.2,1.16,8.65,16.31,58.91,4.237298668,2.635811071,2.584339691
65.8,loamy,6.94,3.16,4.69,1.4,21.9304,6.566,2.196202532,3.35,1.479744136,2.257142857,2.25,1.76,9.47,11.95,58.52,4.682990498,2.56242073,3.339993908
